bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
203,Phoenix King,flat,2500.0,100000.0,50000.0,97,0,0.0,142500.0,142500.0,42500.0
204,Julian Foley,flat,2500.0,100000.0,50000.0,75,0,0.0,87500.0,87500.0,-12500.0
205,Zaylee Leach,flat,2500.0,100000.0,50000.0,70,0,0.0,75000.0,75000.0,-25000.0
206,Westin Mathis,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
207,Anne Walker,flat,2500.0,100000.0,50000.0,98,0,0.0,145000.0,145000.0,45000.0
208,Luke Cervantes,flat,2500.0,100000.0,50000.0,87,0,0.0,117500.0,117500.0,17500.0
209,Aylin Villalobos,flat,2500.0,100000.0,50000.0,89,0,0.0,122500.0,122500.0,22500.0
210,Reuben Mendez,flat,2500.0,100000.0,50000.0,80,0,0.0,100000.0,100000.0,0.0
211,Londyn Galindo,flat,2500.0,100000.0,50000.0,106,0,0.0,165000.0,165000.0,65000.0
212,Salvatore Phelps,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
213,Laney Jacobs,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
214,Bryan Jensen,flat,2500.0,100000.0,50000.0,87,0,0.0,117500.0,117500.0,17500.0
215,Jane Conley,flat,2500.0,100000.0,50000.0,80,0,0.0,100000.0,100000.0,0.0
216,Marvin Gordon,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
217,Taylor Huff,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
218,Finnley Cano,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
219,Egypt Travis,flat,2500.0,100000.0,50000.0,74,0,0.0,85000.0,85000.0,-15000.0
220,Willie Gilbert,flat,2500.0,100000.0,50000.0,84,0,0.0,110000.0,110000.0,10000.0
221,Jocelyn Gibbs,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
222,Deacon Felix,flat,2500.0,100000.0,50000.0,87,0,0.0,117500.0,117500.0,17500.0
223,Paisleigh Stone,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
224,Finn Mann,flat,2500.0,100000.0,50000.0,73,0,0.0,82500.0,82500.0,-17500.0
225,Paislee Mendez,flat,2500.0,100000.0,50000.0,59,0,0.0,47500.0,47500.0,-52500.0
226,Arthur Avalos,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
227,Paloma Carroll,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
228,Oscar Hughes,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
229,Samantha Munoz,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
230,Justin Bonilla,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
231,Romina Lozano,flat,2500.0,100000.0,50000.0,75,0,0.0,87500.0,87500.0,-12500.0
232,Boone Cardenas,flat,2500.0,100000.0,50000.0,83,0,0.0,107500.0,107500.0,7500.0
233,Raven Hobbs,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
234,Brendan Lopez,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
235,Gianna Gaines,flat,2500.0,100000.0,50000.0,69,0,0.0,72500.0,72500.0,-27500.0
236,Talon Shannon,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
237,Harlee Pena,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
238,Marcus Stuart,flat,2500.0,100000.0,50000.0,84,0,0.0,110000.0,110000.0,10000.0
239,Stormi Pope,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
240,Gunnar Figueroa,flat,2500.0,100000.0,50000.0,59,0,0.0,47500.0,47500.0,-52500.0
241,Lilith Cantu,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
242,Anakin Daniel,flat,2500.0,100000.0,50000.0,66,0,0.0,65000.0,65000.0,-35000.0
243,Joy Lawrence,flat,2500.0,100000.0,50000.0,100,0,0.0,150000.0,150000.0,50000.0
244,Kaleb Lowe,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
245,Amari Frost,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
246,Dario Ashley,flat,2500.0,100000.0,50000.0,83,0,0.0,107500.0,107500.0,7500.0
